qid	text	label
100733	真的是演死我。	1
100734	我经济高还不是你们送。	1
100735	下次我把他直接送对面了能不能撤了	1
100736	猴子还有钱吗，送我一个皮肤。	0
100737	怎么说我队友要不是送你你算什么东西？	1
100738	演员为啥都是我们这里的	1
100739	我要是不去挂机呢。	1
100740	你过来找我就是为了送人头？	1
100741	我交你送人头的？	1
100742	sorry，接个电话挂机了，我尽量起来	1
100743	我嵩的是塔，我又没送他人头。	1
100744	你们送的好多我才看到	1
100745	队友比我还態瞚。	1
100746	这安琪拉↑↑开了挂吧每次都打得到我	1
100747	我们有个演员。	1
100748	一定要送人头给我	1
100749	守高地就好了，别送了卧菜行了吧。	1
100750	踒皮肤都是别人送的，还不是自愿的。	1
100751	对面人头我送好了	1
100752	下次要是再抢我蓝，我就挂机了我不管。	1
100753	虽然我送了一半人头。	1
100754	人家凭实力杀我凭什么说我送。	1
100755	他来干什么给我耸双杀。	1
100756	对面快推我们送纷题。	1
100757	我的一血就这样送出去了好心痛	1
100758	下次推高地再不来人我就直接送	1
100759	头发再不头我就挂机了，还是得输。	1
100760	没有他送看我能打成什么样。	1
100761	我说你急什么送	1
100762	对面我送了你们谁要	1
100763	不，他挂机了扣的是我的信誉积分	1
100764	你们说我开挂。	1
100765	看看送的怪我有意思	1
100766	不是我送起来的呀。	1
100767	边上野怪别输了，我挂着被动。	1
100768	我给你送猴子。	1
100769	你送我的锅	1
100770	送个给我可以马小鲁班	1
100771	在玛我，我就送给你看。	1
100772	我真的服了，每一把都有挂机的。	1
100773	你挂机吧，我求你了，要你有什么用。	1
100774	那你把嚎送给我好了，好歹你力气。	1
100775	拿下真迹一血，我保证送人头。	1
100776	不来人我挂机，拜拜。	1
100777	我不开团送了七个人头。	1
100778	我也没用，我又没剐机。	1
100779	你们别送人头了我带你们飞	1
100780	我会故意送人头吗？	1
100781	要不是老子只剩一百分了，我早就挂机了	1
100782	我怎么打关你屁事?孙尚香我给送的?	1
100783	幸好我送塔	1
100784	我们这把赢了你出去送我吧！	1
100785	韩信你送我一个抹就送我一个嘛。	1
100786	是你自己傻我可没演谁	1
100787	这回看我表演	1
100788	容我送两条命	1
100789	抱歉，抱歉，我以为他挂机了，不用给我。	1
100790	来看看我的小表演。	1
100791	反正你也不想赢，那我就送呗	1
100792	我送人头，你抢什么蓝。	1
100793	我们韩信挂机儿子	1
100794	我们这边有两个挂机，帮举报一下。	1
100795	我也送了一个这下平了。	1
100796	你要说小乔会送我相信，但是我觉得不。	1
100797	我就演了，等下记得举报。	1
100798	我现在不送人头了，是时候表演我真正的技术	1
100799	我请你挂机，还好一点。	1
100800	你们先送，等下我举报	1
100801	我要挂机了不了怪我	1
100802	我是縯员，我把尼玛演床上了，不然怎么有你	1
100803	投降吧，要不我送人头	1
100804	我们家嗱了一个射手这后羿还拿你看他送的	1
100805	我本来想送给我女朋友呢	1
100806	送的太肥了，我切不动了。	1
100807	我他妈都已经要送了一个该死了。	1
100808	你看我这是送的吗	1
100809	我们少一个人有个人挂机少一个人。	1
100810	我星多随便送	1
100811	小乔，看你把貂蝉送的，我真无语	1
100812	看到我就上来送。	1
100813	嗨是什么？我送了吗	1
100814	我故意的，因为我们这边送。	1
100815	你死了你自己送的跟我有什么关系。	1
100816	谁杀后羿，我送一个人头。	1
100817	又来给我送星？	1
100818	猴子出来，蜗送你一命，	1
100819	对面的安琪拉就得送我们有毒。	1
100820	我负责忪人头，你们负责抢我的野是不是。	1
100821	我死3次你们太送人头	1
100822	那我开始送了不好意思	1
100823	抱歉，我这不叫演员。	1
100824	先送你一个别说我欺负你	1
100825	我们家鲁班什么时候嵩这么多人头	1
100826	不许打我方后羿不让他跟你们送人头。	1
100827	千万别送，我都	1
100828	我也是刮机了吗。	1
100829	你只要不送一血，我就能赢。	1
100830	我有事先挂机一会	1
100831	我们去官网上投诉挂机	1
100832	我挂职吗	1
100833	谁送皮肤给我，我拜谁为师。	0
100834	我开大让你们去送团灭吗。	1
100835	你说了我我就餸	1
100836	看不出来龌为什么要送	1
100837	我怀疑对面是开挂的。	1
100838	你送啊送人头啊，我不举报你。	1
100839	你们为什么不让我挂机就好了吗。	1
100840	韩信能送我英雄和皮肤吗？	0
100841	对面杀一次猴子我送十个人头	1
100842	对面不要演我	1
100843	吓得我赶紧挂了。	1
100844	其实我知道他躲在这里，结果挂了	1
100845	我看你是演员吧凯	1
100846	齐然挂机，我只能这样。	1
100847	把你皮肤送过来，我玩几天	1
100848	那你现在先送我一个战马。	1
100849	我都不玩了，我送。	1
100850	黄忠我让你们两个一起上一起过来送死。	1
100851	我队友挂姬，你们爽不爽。	1
100852	小姐姐，小哥哥们好，我叫送人头	1
100853	赢了送我们一个皮肤。	0
100854	别送了，谢谢我求你了。	1
100855	你们继续送，浪费我胜率。	1
100856	我可没陪你送。	1
100857	我儿子开送路	1
100858	对面不要打我我是演员	1
100859	你们再惮我送	1
100860	关羽给我送个人头呗。	1
100861	看你们送死我耗开心	1
100862	我觉得你还去送。	1
100863	你让我送的。	1
100864	那喔送经济	1
100865	我一直再送你们经济都比我低	1
100866	我大都空了，为什么曹操跟那个刘禅猴子送啊	1
100867	你为什么把他送来我这里	1
100868	所以过来讼两个人头给我。	1
100869	辅助你要是挂机不如当初给我。	1
100870	可敢告诉我谁言谁？	1
100871	来那草丛我继续送	1
100872	都送我来了	1
100873	在我送一血，那一刻。	1
100874	捰求求你挂机啦。	1
100875	你再去送两个我打一万个人头都没用	1
100876	我送你的草莓，怎么可能算。	1
100877	我是送吗你们老卖我	1
100878	我看ad表渲	1
100879	辅助上来，不然我送一血了。	1
100880	我，送	1
100881	他想我怂	1
100882	我的事踒开头送的	1
100883	让他们给他们送人头，我们开下吧。	1
100884	我不开大了，你焖不给我抗血老让我送死我不	1
100885	我挂机了，拜拜各位。	1
100886	哇，这杨玉环比我还会演。	1
100887	不会看别说我送	1
100888	你看下，我好送的。	1
100889	我打了但是呢，我死了你又说我送人头。	1
100890	你们捺么喜欢抢野，你们自己玩吧，我挂机了	1
100891	我们也幽一个送人头的	1
100892	我带线去你们随便送	1
100893	那我先挂会机	1
100894	我们这边两个人挂机让着我点。	1
100895	你送啥呀往上上，我真搞不懂会不会打呀。	1
100896	我不玩了，挂机，再见。	1
100897	我跑上去送死吗	1
100898	我想咋送就咋说什么滴。	1
100899	好啦，我推送了。	1
100900	你打一个野沃就送一回	1
100901	我在送我就是猪	1
100902	你让我队友都挂机，我一打五。	1
100903	叫我去送～？	1
100904	貂蝉在哪蓝我就送呀	1
100905	你这样送还抢我射手	1
100906	那你又不送给我安琪拉玩	1
100907	我搞不懂你们在送什么。	1
100908	我们守约挂机了	1
100909	该怎么办，我们家的孙尚香挂机啦。	1
100910	加不松不是我瞎跑。	1
100911	看好我的表演，我要走了。	1
100912	我们队送一血我直接guaji	1
100913	貂蝉你开挂吧，这都能打死我。	1
100914	不用举报我，也不要说我宋人头	1
100915	这盘我送	1
100916	对面亚瑟认识我呀，光给媉送人头。	1
100917	为什么我感觉我这再送人头一样的。	1
100918	涴送你到2我跟打野	1
100919	你没看到我故意送了？	1
100920	我就知道这这条儿子是来演的。	1
100921	你还能站一会儿，我一会儿就挂。	1
100922	我餸他不高	1
100923	所以倭送的	1
100924	我就一句话，你们有什么用吗，除了送人头。	1
100925	又不是这坑sg送的我们早赢了	1
100926	我送你三人头。	1
100927	大乔家在哪我给他送个花圈	1
100928	每次我们死了，他才过来送死	1
100929	再说一遍，再这样我要退，我要我要挂机。	1
100930	上路后羿我给你餸，你经济高。	1
100931	跟我我都一直送	1
100932	你们接住渥送人头了	1
100933	我挂绩了接近三分钟。	1
100934	要不是我们这有挂机的你们还能打?	1
100935	真是没谁了，要不都收了给我送回来哟。	1
100936	猴子一直送我就不懂了	1
100937	我真不是演员	1
100938	也不等我三三两两的挂	1
100939	我送你一张改名卡吧。	1
100940	我们发育起来都很厉害，别送了。	1
100941	给我拿射手不给，看嘛，射手挂机了	1
100942	我说我的人头是故意送的，你们信吗	1
100943	我好想我挂机了。	1
100944	我就不演了。	1
100945	我感觉咱俩一直在送。	1
100946	我送南lll	1
100947	我过去就送	1
100948	那我送人头送下来你又说我坑	1
100949	上来就挂笈，他还抢我野呢。	1
100950	猴哥，看我跟你送了个三杀	1
100951	赵云我没送这么多吧	1
100952	所以你在这里拿经济还不如去挂机我说真的	1
100953	别告诉我小乔挂机。	1
100954	我在送一个人头给你好好打。	1
100955	要不送我一个？	1
100956	阿珂枚跟上我送了个	1
100957	哎看上不会我就想送	1
100958	传送我回去干嘛	1
100959	我没血去送人头？？？？	1
100960	这个二技能演我	1
100961	我就拿这一换二就送呀。	1
100962	导演别言我啊	1
100963	我去了又说我送在那叫。	1
100964	你们能送我为什么不羆	1
100965	对面滴，谁要人头快告诉我，我直接送。	1
100966	不用保护我了，我要挂了。	1
100967	倭挂机您老稳赢？	1
100968	送到底吧。反正我是受够没辅助了	1
100969	不会玩挂机别投诉我	1
100970	送给我家好哥哥	1
100971	我怕我儿子送	1
100972	辅助给我去对面送	1
100973	我要来表演大招炸小兵了	1
100974	我随时可以送	1
100975	我发了，自己没看见挂我？	1
100976	你们不辅助我没事，能钚送不？	1
100977	我送人头了你们自己打吧	1
100978	楃愿意挂机帮助你们。	1
100979	感谢你给我送的蓝	1
100980	后羿不让我给你菘人头。	1
100981	挂机狗我曹尼玛	1
100982	我送出正战绩	1
100983	我一直送你们开心就好。	1
100984	你们送什么人头啊，我都没经济。	1
100985	不是说给我送皮肤吗。	0
100986	有人送我几个衽头。	1
100987	都说了快点点了送分局不要跟我多壁壁	1
100988	好好玩，别乱送稳赢，不是我说啥是啥。	1
100989	你不投我挂机了啊，我不玩了。	1
100990	我大招能打断他们传送	1
100991	送的节奏有点快我就要跟柨上了	1
100992	没事，我家有人挂机	1
100993	我死跑出勇敢?那叫送	1
100994	我真送了。	1
100995	对面宫本送个皮肤给我ok吗	1
100996	松啊我又打不过两个	1
100997	我们不停的偷，送给他们人头	1
100998	我不在就送了啊j	1
100999	对面滴快一点吧，我们亮个挂机。	1
101000	你来菘我去下路。	1
101001	嘿嘿嘿，我送一半人头	1
101002	你们先送的，还说我。	1
101003	拿我蓝，还把蓝送给别人。	1
